exp_id,scheduler,cpu,io,mem_load,T_cpu_percent_avg,T_cpu_percent_delta,T_cpu_percent_pct_change,T_iowait_percent_avg,T_iowait_percent_delta,T_iowait_percent_pct_change,T_irq_percent_avg,T_irq_percent_delta,T_irq_percent_pct_change,T_softirq_percent_avg,T_softirq_percent_delta,T_softirq_percent_pct_change,T_run_queue_avg,T_run_queue_delta,T_run_queue_pct_change,T_active_threads_avg,T_active_threads_delta,T_active_threads_pct_change,T_blocked_threads_avg,T_blocked_threads_delta,T_blocked_threads_pct_change,T_io_blocked_threads_avg,T_io_blocked_threads_delta,T_io_blocked_threads_pct_change,T_mem_used_avg,T_mem_used_delta,T_mem_used_pct_change,T_mem_available_avg,T_mem_available_delta,T_mem_available_pct_change,T_swap_used_avg,T_swap_used_delta,T_swap_used_pct_change,T_cache_mem_avg,T_cache_mem_delta,T_cache_mem_pct_change,T_buffers_mem_avg,T_buffers_mem_delta,T_buffers_mem_pct_change,T_swap_in_total_delta,T_swap_in_total_pct_change,T_swap_out_total_delta,T_swap_out_total_pct_change,T_io_read_total_delta,T_io_read_total_pct_change,T_io_write_total_delta,T_io_write_total_pct_change,T_nvcsw_total_delta,T_nvcsw_total_pct_change,T_vcsw_total_delta,T_vcsw_total_pct_change,Average_TAT,Average_RT,Total_Experiment_Duration,CV_Fairness
6c7856bd-de8d-4e28-8466-b662f83914bc,CFS,5,2,1,21.6375,-22.3,-87.45098039215686,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,2.5,1,50.0,0.0,0,0,0.0,0,0,1037065216.0,61022208,7.71026223586219,3048866816.0,-61022208,-1.8522501644248117,0.0,0,0,830515712.0,25223168,3.1143793494092895,85946880.0,585728,0.6850627574973652,0,0,0,0,0,0.0,32579584,3.31407691041701,65443,3.5515736049424524,65443,3.5515736049424524,0.5503098599999965,0.0003728437499953922,6.607213000000002,0.7747772775103539
787e019f-d159-425c-b459-b1493c986460,CFS,5,2,1,20.72222222222222,-21.6,-85.37549407114625,0.0,0.0,0.0,0.0,0.0,0,0.03333333333333333,0.0,0.0,4.0,0,0.0,2.6666666666666665,1,50.0,0.0,0,0,0.0,0,0,1196572672.0,49905664,5.963720374739356,2889359360.0,-49905664,-1.5359790227421712,0.0,0,0,831764707.5555556,25292800,3.1228190838382104,86690019.55555555,753664,0.8754817528667269,0,0,0,0,0,0.0,32440320,3.194057117968386,65420,3.4282216742005094,65420,3.4282216742005094,0.4235390153846241,0.0006067040000025373,6.5223629999999275,0.9508027017968761
acc29dfe-af83-45fc-9991-bdcedc650aaa,CFS,5,2,1,23.475,-19.6,-74.52471482889734,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,2.125,1,50.0,0.0,0,0,0.0,0,0,1143268864.0,-14499840,-1.6822936220161862,2942663168.0,14499840,0.4497436842138696,0.0,0,0,830323200.0,24989696,3.085411430334232,87288832.0,593920,0.683930003301731,0,0,0,0,0,0.0,32747520,3.124505384349335,64960,3.290940187567379,64960,3.290940187567379,0.5479617999999994,0.0005705454545461474,6.51915699999995,0.7609980579089787
d82be124-91c9-4305-98e8-085e5bd9dea4,CFS,5,2,1,21.1375,-21.400000000000002,-86.9918699186992,0.0,0.0,0.0,0.0,0.0,0,0.025,0.0,0.0,4.0,0,0.0,2.375,1,50.0,0.0,0,0,0.0,0,0,1177047040.0,19701760,2.392475391326406,2908884992.0,-19701760,-0.6038958185550443,0.0,0,0,830568960.0,24944640,3.07973946112145,87941120.0,663552,0.7589243886442425,0,0,0,0,0,0.0,32653312,3.021121703227469,64861,3.180951465490691,64861,3.180951465490691,0.5516504199999998,0.0005568541666735408,6.5970290000000205,0.8024365825703166
62796d9a-f68e-4d72-a36d-0a0d67d8de4e,CFS,5,2,1,21.51111111111111,-25.7,-100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,2.6666666666666665,1,50.0,0.0,0,0,0.0,0,0,1146170481.7777777,54693888,6.818808534106808,2939761550.2222223,-54693888,-1.665552390123186,0.0,0,0,831627264.0,25223168,3.1140486171864334,88581916.44444445,610304,0.6927654826111215,0,0,0,0,0,0.0,32571392,2.9251694424263603,65558,3.115738285208061,65558,3.115738285208061,0.42505121538461466,0.0007301796874994437,6.573827999999935,0.9086467745153315
0a5a2a35-7d86-41d2-bfd6-a10a3e56b0f3,CFS,5,2,1,31.744444444444444,-25.9,-100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,2.5555555555555554,1,50.0,0.0,0,0,0.0,0,0,1117971797.3333333,31510528,3.794870782997321,2967960234.6666665,-31510528,-0.9678908836077558,0.0,0,0,830899996.4444444,24932352,3.0780199942353494,89220892.44444445,659456,0.7434085976820427,0,0,0,0,0,0.0,31985664,2.7909270745658943,64798,2.986300385004991,64798,2.986300385004991,0.5495362800000032,0.0008974099999977625,6.536619999999971,0.7793390224606477
fe6d2a3b-3808-4cdd-a805-5fac2351cdd4,CFS,5,2,1,21.866666666666667,-14.100000000000001,-58.50622406639005,0.0,0.0,0.0,0.0,0.0,0,0.022222222222222223,0.0,0.0,4.0,0,0.0,2.5555555555555554,1,50.0,0.0,0,0,0.0,0,0,1106579911.1111112,9158656,1.0921381681775555,2979352120.888889,-9158656,-0.28203621062403667,0.0,0,0,831288661.3333334,25153536,3.1052634240320387,89825735.1111111,585728,0.6554221285177376,0,0,0,0,0,0.0,32415744,2.751657200673833,65364,2.9248359578878036,65364,2.9248359578878036,0.5520415599999989,0.0006617083333324558,6.5803880000000845,0.891207529519612
b7a4fabd-8b02-49dd-b5df-d97971923882,CFS,5,2,1,28.869999999999997,-21.0,-87.1369294605809,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,2.6,1,50.0,0.0,0,0,0.0,0,0,1159429324.8,28790784,3.505753145900977,2926502707.2,-28790784,-0.8818846661974322,0.0,0,0,831870156.8,25210880,3.11227972593735,90418790.4,581632,0.646600792313647,0,0,0,0,0,0.0,32948224,2.7219585649146847,65679,2.855335576597021,65679,2.855335576597021,0.5514478800000052,0.0005522700000062742,6.584718000000066,0.8813201733274431
b59345e2-ef60-4236-8f2e-9ee2d6a995f1,CFS,5,2,1,30.055555555555557,-26.2,-100.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0,0.0,2.4444444444444446,1,50.0,0.0,0,0,0.0,0,0,1194745400.8888888,22540288,2.7321427684852817,2891186631.111111,-22540288,-0.6912231119485006,0.0,0,0,831241329.7777778,25079808,3.0958953978703394,90994005.33333333,589824,0.6514952721350044,0,0,0,0,0,0.0,32313344,2.5987716035860347,65121,2.752263334134937,65122,2.7523067612024574,0.5498242300000072,0.0005164315789479109,6.5513879999999745,0.8070529522220663
9dc5c725-1643-44e9-8774-bc41e320b44f,CFS,5,2,1,23.8375,-3.900000000000002,-14.942528735632191,0.0,0.0,0.0,0.0,0.0,0,0.0375,0.0,0.0,4.0,0,0.0,2.5,1,50.0,0.0,0,0,0.0,0,0,1218255872.0,60739584,7.549100461223617,2867676160.0,-60739584,-1.851061280127024,0.0,0,0,831243776.0,25219072,3.1131808344962884,91594752.0,606208,0.6652582370656718,0,0,0,0,0,0.0,32686080,2.5621637762055895,65421,2.690711880244998,65421,2.690711880244998,0.4248646692307637,0.00045742975206311797,6.609281999999894,0.963417679003258
